20091102;MEXICO EXCHANGE; Monday 2 november 2009
20091116;MEXICO EXCHANGE; Monday 16 november 2009
20091225;MEXICO EXCHANGE; Friday 25 december 2009
20100101;MEXICO EXCHANGE; Friday 1 january 2010

20080101;SINGAPORE EXCHANGE; Tuesday 1 january 2008
20080207;SINGAPORE EXCHANGE; Thursday 7 february 2008
20080208;SINGAPORE EXCHANGE; Friday 8 february 2008
20080321;SINGAPORE EXCHANGE; Friday 21 march 2008
20080501;SINGAPORE EXCHANGE; Tuesday 1 may 2008
20080519;SINGAPORE EXCHANGE; Monday 19 may 2008
20081001;SINGAPORE EXCHANGE; Wednesday 1 october 2008
20081027;SINGAPORE EXCHANGE; Monday 27 october 2008
20081208;SINGAPORE EXCHANGE; Monday 8 december 2008
20081225;SINGAPORE EXCHANGE; Thursday 25 december 2008
20090101;SINGAPORE EXCHANGE; Thursday 01 january 2009
20090126;SINGAPORE EXCHANGE; Monday 26 january 2009
20090127;SINGAPORE EXCHANGE; Tuesday 27 january 2009
20090410;SINGAPORE EXCHANGE; Friday 10 april 2009
20090501;SINGAPORE EXCHANGE; Friday 1 may 2009
20090810;SINGAPORE EXCHANGE; Monday 10 august 2009
20090921;SINGAPORE EXCHANGE; Monday 21 september 2009
20091116;SINGAPORE EXCHANGE; Monday 16 november 2009
20091127;SINGAPORE EXCHANGE; Friday 27 november 2009
20091225;SINGAPORE EXCHANGE; Friday 25 december 2009
20100101;SINGAPORE EXCHANGE; Friday 1 january 2010

20081225;KOREA STOCK EXCHANGE; Thursday 25 december 2008
20090101;KOREA STOCK EXCHANGE; Thursday 01 january 2009
20090126;KOREA STOCK EXCHANGE; Monday 26 january 2009
20090127;KOREA STOCK EXCHANGE; Tuesday 27 january 2009
20090501;KOREA STOCK EXCHANGE; Friday 1 may 2009
20090505;KOREA STOCK EXCHANGE; Tuesday 5 may 2009
20091002;KOREA STOCK EXCHANGE; Friday 2 october 2009
20091225;KOREA STOCK EXCHANGE; Friday 25 december 2009
20091231;KOREA STOCK EXCHANGE; Thursday 31 december 2009
20100101;KOREA STOCK EXCHANGE; Friday 1 january 2010
20081225;KOREA KOSDAQ EXCHANGE; Thursday 25 december 2008
20090101;KOREA KOSDAQ EXCHANGE; Thursday 01 january 2009
20090126;KOREA KOSDAQ EXCHANGE; Monday 26 january 2009
20090127;KOREA KOSDAQ EXCHANGE; Tuesday 27 january 2009
20090501;KOREA KOSDAQ EXCHANGE; Friday 1 may 2009
20090505;KOREA KOSDAQ EXCHANGE; Tuesday 5 may 2009
20091002;KOREA KOSDAQ EXCHANGE; Friday 2 october 2009
20091225;KOREA KOSDAQ EXCHANGE; Friday 25 december 2009
20091231;KOREA KOSDAQ EXCHANGE; Thursday 31 december 2009
20100101;KOREA KOSDAQ EXCHANGE; Friday 1 january 2010

20090101;WIENER BORSE; Thursday 01 january 2009
20090106;WIENER BORSE; Tuesday 06 january 2009
20090410;WIENER BORSE; Friday 10 april 2009
20090413;WIENER BORSE; Monday 13 april 2009
20090501;WIENER BORSE; Friday 1 may 2009
20090521;WIENER BORSE; Thursday 21 may 2009
20090601;WIENER BORSE; Monday 01 june 2009
20090611;WIENER BORSE; Thursday 11 june 2009
20091026;WIENER BORSE; Monday 26 october 2009
20091208;WIENER BORSE; Tuesday 08 december 2009
20091224;WIENER BORSE; Thursday 24 december 2009
20091225;WIENER BORSE; Friday 25 december 2009
20091231;WIENER BORSE; Thursday 31 december 2009
20100101;WIENER BORSE; Friday 1 january 2010

20090101;TOKYO STOCK EXCHANGE; Thursday 01 january 2009
20090102;TOKYO STOCK EXCHANGE; Friday 02 january 2009
20090112;TOKYO STOCK EXCHANGE; Monday 12 january 2009
20090211;TOKYO STOCK EXCHANGE; Wednesday 11 february 2009
20090320;TOKYO STOCK EXCHANGE; Friday 20 march 2009
20090429;TOKYO STOCK EXCHANGE; Wednesday 29 april 2009
20090504;TOKYO STOCK EXCHANGE; Monday 04 may 2009
20090505;TOKYO STOCK EXCHANGE; Tuesday 05 may 2009
20090506;TOKYO STOCK EXCHANGE; Wennesday 06 may 2009
20090720;TOKYO STOCK EXCHANGE; Monday 20 july 2009
20090921;TOKYO STOCK EXCHANGE; Monday 21 september 2009
20090922;TOKYO STOCK EXCHANGE; Tuesday 22 september 2009
20090923;TOKYO STOCK EXCHANGE; Wednesday 23 september 2009
20091012;TOKYO STOCK EXCHANGE; Monday 12 october 2009
20091103;TOKYO STOCK EXCHANGE; Tuesday 03 november 2009
20091123;TOKYO STOCK EXCHANGE; Monday 23 november 2009
20091223;TOKYO STOCK EXCHANGE; Wednesday 23 december 2009
20091231;TOKYO STOCK EXCHANGE; Thursday 31 december 2009
20100101;TOKYO STOCK EXCHANGE; Friday 1 january 2010
